abertura,url,título,categoria,conteúdo,tipo,data_publicação,tags,hierarquia,estado,subcategoria
0.0,https://www.in.gov.br/web/dou/-/avisos-de-licitacao-624807188,AVISOS DE LICITAÇÃO,concurso,"AVISOS DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 23/2025 Repetição REGISTRO DE PREÇOS N°022/2025 UASG 984305 - PE 90023 PROCESSO LICITATÓRIO Nº 48/2025* Tipo: Menor preço por lote OBJETO: Registrar preços para futura e eventual contratação de empresa especializada em fornecimento materiais agregados para aplicação na manutenção e conservação das estradas e logradouros não pavimentados do Município, para a...",Edital,2025-04-17,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Cataguases']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-13/2025-624899029,AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 13/2025,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 13/2025 A Prefeitura Municipal De Mateus Leme/MG, por meio da sua Assessoria de Licitações e Contratos, torna público para o conhecimento dos interessados, nova data de realização da licitação na modalidade Pregão Eletrônico nº 13/2025, cujo objeto é Registro De Precos Para Futura E Eventual Aquisicao De Veiculos Automotores Diversos, Tipo Caminhonete Cabine...",Edital,2025-04-17,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Mateus Leme']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-162/2025-supes-ba-624688089,EDITAL Nº 162/2025 - SUPES-BA,concurso,"EDITAL Nº 162/2025 - SUPES-BA Processo nº 02006.001291/2024-12 O Superintendente da Bahia do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama, no uso de suas atribuições legais, pelo presente EDITAL notifica os interessados abaixo relacionados do LANÇAMENTO DO CRÉDITO TRIBUTÁRIO DA TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL-TCFA, cujo fato gerador é o regular exercíc...",Edital,2025-04-17,[],"['Ministério do Meio Ambiente e Mudança do Clima', 'Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis', 'Superintendência na Bahia']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-624744272,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO SRP Nº 8/2025 O MUNICIPIO DE CENTRAL DE MINAS - MG torna público aos interessados que será realizada a seguinte licitação: PROCESSO ADMINISTRATIVO DE LICITAÇÃO Nº 25/2025, PREGÃO ELETRÔNICO RP Nº 08/2025, tendo como objeto o Registro de preços objetivando o fornecimento parcelado de produtos alimentícios de padaria para suprir as necessidades de diversas Secret...",Edital,2025-04-17,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Central de Minas']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-69-de-16-de-abril-de-2025-624691683,"EDITAL Nº 69, DE 16 DE ABRIL DE 2025",concurso,"EDITAL Nº 69, DE 16 DE ABRIL DE 2025 O Reitor do Instituto Federal de Educação, Ciência e Tecnologia Sul-rio-grandense, tendo em vista o Edital nº061, de 28/03/2025, homologa o resultado da Seleção para Professor Substituto, para o eixo tecnológico/área abaixo relacionada, no Câmpus Charqueadas. Matemática Nome Nota Classificação Marlon Heitor Kunst Valentini 93,5 1º Celso Menoti da Silva 79,0 2º ...",Edital,2025-04-17,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense', 'Pró-Reitoria de Ensino', 'Departamento de Seleção']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-cientificacao-624797175,Edital de Cientificação,concurso,"Edital de Cientificação O Conselho Regional de Contabilidade de Santa Catarina, no uso de suas atribuições legais, Cientifica CS SOLUCOES CONDOMINIAIS LTDA, Pessoa Juridica, número de registro SC-020844/K, cuja localização é incerta e desconhecida, da abertura, em seu desfavor, de Notificação nº 2023/000848. Fica, ainda, a parte cientificada que dispõe do prazo de 15 (quinze) dias úteis para se qu...",Edital,2025-04-17,[],"['Entidades de Fiscalização do Exercício das Profissões Liberais', 'Conselho Regional de Contabilidade de Santa Catarina']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-157/2025-supes-ba-624789241,EDITAL Nº 157/2025 - SUPES-BA,concurso,"EDITAL Nº 157/2025 - SUPES-BA Processo nº 02006.001260/2024-53 O Superintendente da Bahia do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama, no uso de suas atribuições legais, pelo presente EDITAL notifica os interessados abaixo relacionados do LANÇAMENTO DO CRÉDITO TRIBUTÁRIO DA TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL-TCFA, cujo fato gerador é o regular exercíc...",Edital,2025-04-17,[],"['Ministério do Meio Ambiente e Mudança do Clima', 'Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis', 'Superintendência na Bahia']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-11/gab-aca/camp-aca/ifma-de-27-de-fevereiro-de-2025-624869659,"EDITAL Nº 11/GAB-ACA/CAMP-ACA/IFMA, DE 27 DE FEVEREIRO DE 2025",concurso,"EDITAL Nº 11/GAB-ACA/CAMP-ACA/IFMA, DE 27 DE FEVEREIRO DE 2025 RESULTADO FINAL DO PROCESSO SELETIVO PÚBLICO SIMPLIFICADO PARA CONTRATAÇÃO DE PROFESSOR DO ENSINO BÁSICO, TÉCNICO E TECNOLÓGICO SUBSTITUTO A DIRETORA GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO, CAMPUS AÇAILÂNDIA, no uso de suas atribuições legais, torna público o RESULTADO FINAL do EDITAL N° 11/2025 - GAB-...",Edital,2025-04-17,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão', 'Campus Açailândia']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-homologacao-624907089,EDITAL DE HOMOLOGAÇÃO,concurso,"EDITAL DE HOMOLOGAÇÃO PROCESSO SELETIVO PÚBLICO SIMPLIFICADO PROCESSO SELETIVO PÚBLICO SIMPLIFICADO PARA CONTRATAÇÃO DE PROFESSOR SUBSTITUTO O DIRETOR-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO - CAMPUS AVANÇADO ROSÁRIO, nomeado nos termos da Portaria IFMA/REITORIA n.° 5.102, publicada no DOU de de 18 de novembro de 2024, no uso de suas atribuições legais, torna públi...",Edital,2025-04-17,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/extratos-de-contratos-624739647,EXTRATOS DE CONTRATOS,concurso,"EXTRATOS DE CONTRATOS Contratada: M2 Distribuidora e Equipamentos e Acessórios Ltda ME, CNPJ: 57.720.739/0001-95; Processo: 1124/2024; Contrato nº 38/CPB/2025; Objeto: Aquisição de pedra portuguesa bege e demais insumos para jardinagem que compreenderá além do fornecimento, o transporte e mão de obra necessárias para carga e descarga de todo os materiais nas dependências do Comitê Paralímpico Bras...",Edital,2025-04-17,[],"['Ineditoriais', 'Comitê Paralímpico Brasileiro']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-624717996,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 90031/2025 - 982095 Torna público que fará realizar através da Pregoeira Oficial e Equipe de Apoio, sediada na Rua Alcindo Bezerra de Menezes, 13 - Centro - Monteiro - PB, por meio do site www.comprasgovernamentais.gov.br, licitação modalidade Pregão Eletrônico, do tipo menor preço, visando formar Sistema de Registro de Preços objetivando contratações futura...",Edital,2025-04-17,[],"['Prefeituras', 'Estado da Paraíba', 'Prefeitura Municipal de Monteiro']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-624915906,Aviso de Licitação,concurso,"Aviso de Licitação Pregão Eletrônico Nº 32/2025 Processo Licitatório 049/2025 Extrato de Edital de Pregão Eletrônico 032/2025 EXCLUSIVO ÂMBITO LOCAL - DECRETO 535/2018 - MULTIENTIDADE Código registro TCE: A1E162FDA78C966846BDA9B19EBF5CFC82B64607 O Município de Porto União, Estado de Santa Catarina, através do Prefeito Municipal, no uso de suas atribuições, torna público que fará realizar licitação...",Edital,2025-04-17,[],"['Prefeituras', 'Estado de Santa Catarina', 'Prefeitura Municipal de Porto União']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-ifba-n-13-de-25-de-fevereiro-de-2025-624730702,"EDITAL IFBA Nº 13, DE 25 DE FEVEREIRO DE 2025",concurso,"EDITAL IFBA Nº 13, DE 25 DE FEVEREIRO DE 2025 Homologação do Resultado Final Processo Seletivo Simplificado para a contratação de Professores Substitutos A Comissão do Processo Seletivo Simplificado para a Contratação de Professores Substitutos do Edital IFBA nº 13 de 25 de Fevereiro de 2025, designada pela Portaria nº005, de 27 de Janeiro de 2025 do Campus Paulo Afonso, no uso de suas atribuições...",Edital,2025-04-17,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia da Bahia', 'Campus Paulo Afonso', 'Gabinete', 'PA']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-624706313,EDITAL,concurso,"EDITAL RESULTADO DE EDITAL 33/DGPL/IFB, DE 15 DE ABRIL DE 2025 RESULTADO FINAL E HOMOLOGAÇÃO DO PROCESSO SELETIVO SIMPLIFICADO DE CONTRATAÇÃO DE PROFESSOR SUBSTITUTO NA ÁREA PORTUGUÊS/INGLÊS E HISTÓRIA O Diretor-Geral do Campus Planaltina, do Instituto Federal de Brasília, nomeado pela Portaria n° 727 de 31 de julho de 2023, publicada no Diário Oficial da União em 01 de agosto de 2023, no uso de s...",Edital de Processo Seletivo,2025-04-17,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia de Brasília', 'IFB Campus Planaltina']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-59-de-16-de-abril-de-2025-624842547,"EDITAL Nº 59, DE 16 DE ABRIL DE 2025",concurso,"EDITAL Nº 59, DE 16 DE ABRIL DE 2025 A Pró-Reitora de Gestão de Pessoas da Universidade Federal do Espírito Santo, usando de suas atribuições, resolve HOMOLOGAR o resultado do processo seletivo simplificado para contratação de Professor Substituto, de que trata o Edital nº 173/2024-Progep, publicado no DOU de 12 de novembro de 2024, seção 3, página 50, conforme a seguir: Unidade: CENTRO DE CIÊNCIA...",Edital de Processo Seletivo,2025-04-17,[],"['Ministério da Educação', 'Universidade Federal do Espírito Santo']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-dispensa-de-licitacao-624903171,AVISO DE DISPENSA DE LICITAÇÃO,concurso,"AVISO DE DISPENSA DE LICITAÇÃO INTENÇÃO DE DISPENSA DE LICITAÇÃO nº 1920/2025 COM BASE NO §3º DO ART. 75 DA LEI N. 14.133/2021. O município de Vacaria - RS neste ato, representado pelo seu agente de contratação designado pela Portaria 131/2025, torna público que tem interesse em contratação de empresa para fornecimento de Tablet. Limite para apresentação da Proposta de Preços: 24 de abril de 2025 ...",Edital,2025-04-17,[],"['Prefeituras', 'Estado do Rio Grande do Sul', 'Prefeitura Municipal de Vacaria']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/avisos-de-licitacao-624891911,AVISOS DE LICITAÇÃO,concurso,"AVISOS DE LICITAÇÃO PREGÃO ELETRÔNICO N° 30/2025 REGISTRO DE PREÇOS N°029/2025 UASG 984305 - PE 90030 PROCESSO LICITATÓRIO Nº 56/2025 Tipo: Menor preço por lote OBJETO: Registrar preços para futura e eventual contratação de empresa especializada em fornecimento de Equipamentos de Proteção Individual (EPI'S), para atender às demandas das diversas secretarias da Prefeitura do Município de Cataguases...",Edital,2025-04-17,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Cataguases']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-624783761,aviso de licitação,concurso,"aviso de licitação PREGÃO ELETRÔNICO nº 29/2025 Aquisicao de VEICULO UTILITARIO. Convenio n. 3136/2024, Ampla Concorrencia, a ser realizado dia 05/05/2025, abertura das propostas a partir das 08hs no sistema eletronico do Portal de Compras Publicas. A integra do Edital esta disponivel nos sites www.itaqui.rs.gov.br e www.portaldecompraspublicas.com.br. Informacoes fone (55) 3431.1100, 231. Itaqui-...",Edital,2025-04-17,[],"['Prefeituras', 'Estado do Rio Grande do Sul', 'Prefeitura Municipal de Itaqui']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-35-de-15-de-abril-de-2025-624721588,EDITAL Nº 35 de 15 de abril de 2025,concurso,"EDITAL Nº 35 de 15 de abril de 2025 DENS/DG-FLORIAN/CAFLO/IFPI, A Comissão do Processo Seletivo Simplificado para Professor(a) Substituto(a) na área de Sociologia, instituída pela Portaria 28/2025 - GDG/DG-FLORIAN/CAFLO/IFPI, de 31 de março de 2025, designada pela Diretoria-Geral do IFPI - Campus FLORIANO, no uso de suas atribuições legais, torna público o resultado final, nos termos de que trata ...",Edital de Processo Seletivo,2025-04-17,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia do Piauí']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-homologacao-n-219/2025-624860165,EDITAL DE HOMOLOGAÇÃO Nº 219/2025,concurso,"EDITAL DE HOMOLOGAÇÃO Nº 219/2025 PROCESSO SELETIVO SIMPLIFICADO PARA PROFESSOR SUBSTITUTO O DIRETOR DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA MINAS GERAIS, CAMPUS CONGONHAS, nomeado pela Portaria do IFMG nº 1.195, de 11/10/2023, publicada no DOU de 16/10/2023, Seção 2, pág. 23, no uso das atribuições que lhe são conferidas pelo Estatuto da Instituição, republicado com alterações no D...",Edital,2025-04-17,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais', 'Campus Congonhas']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/extrato-de-contrato-624890262,EXTRATO De CONTRATO,concurso,"EXTRATO De CONTRATO Secretaria de Educação e Desportos de São Benedito do Sul CONTRATO Nº 012/2025 Espécie: Concorrência Eletrônica. Contratante: Secretaria de Educação e Desporto do Município de São Benedito do Sul/PE. Contratada: HPS CONSTRUTORA EIRELI, CNPJ/MF: 20.520.477/0001-05. OBJETO: Contratação de Empresa de Engenharia para a Conclusão da Construção de Uma Creche Tipo B, Padrão FNDE - Lot...",Edital,2025-04-17,[],"['Prefeituras', 'Estado de Pernambuco', 'Prefeitura municipal de São Benedito do Sul']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-624814915,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO CONCORRÊNCIA ELETRÔNICA Nº 2/2025 Edital de Licitação - Torna público que realizará licitação, Proc. Licitatório 57/25, Edital de Concorrência Eletrônica 2/25 (COMPRASNET Nº da Licitação 90002/2025). Data: 09h dia 06/06/25. Obj: Contratação de empresa especializada em execução de pavimentação em pedra poliédrica (Paralelepípedo), na Rua do Matadouro no Mun. de Pirapetinga, inclu...",Edital,2025-04-17,[],"['Prefeituras', 'Estado de Minas Gerais', 'PREFEITURA MUNICIPAL DE PIRAPETINGA']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-notificacao-n-5/2025-624832104,EDITAL DE NOTIFICAÇÃO Nº 5/2025,concurso,"EDITAL DE NOTIFICAÇÃO Nº 5/2025 A Procuradoria da República no Estado do Rio de Janeiro NOTIFICA a empresa ROC ENGENHARIA E PROJETOS LTDA, CNPJ 26.299.856/0001-01, tendo o endereço cadastrado neste Órgão como Av. Jornalista Moacir Padilha, nº 381, Sala 01 - Jardim Primavera - Duque de Caxias - RJ - CEP: 25.215-250, por não conseguirmos contato, após tentativa de entrega de correspondência registra...",Edital,2025-04-17,[],"['Ministério Público da União', 'Ministério Público Federal', 'Procuradoria da República no Estado do Rio de Janeiro']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-16-de-abril-de-2025-624880638,EDITAL de 16 de abril de 2025,concurso,"EDITAL de 16 de abril de 2025 DIVULGAÇÃO DO RESULTADO DA PERÍCIA MÉDICA (CONCURSO PÚBLICO Nº 1/2024) O PRESIDENTE DA AUTORIDADE PORTUÁRIA DE SANTOS, no uso de sua competência legal, DIVULGA aos candidatos que se inscreveram como pessoa com deficiência, que foram classificados neste Concurso Público, o resultado da perícia médica. NOME INSCRIÇÃO CARGO RESULTADO ADELSON GOMES SANTOS 66099870 Guarda ...",Edital de Concurso Público,2025-04-17,[],"['Ministério de Portos e Aeroportos', 'Autoridade Portuária de Santos S.A.']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-626701129,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 4/2025 A Central de Compras, Serviços e Contratos do Município de Jutaí torna público que realizará pregão eletrônico que tem como objeto a contratação de empresa para prestação de serviços de manutenção predial elétrica (preventiva e corretiva) das secretarias, gabinetes, órgãos administrativos e na rede elétrica de iluminação pública com fornecimento de ma...",Edital,2025-04-30,[],"['Prefeituras', 'Estado do Amazonas', 'Prefeitura Municipal de Jutaí']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-20-reitoria/srh-de-29-de-abril-de-2025-626722053,"EDITAL Nº 20 REITORIA/SRH, DE 29 DE ABRIL DE 2025",concurso,"EDITAL Nº 20 REITORIA/SRH, DE 29 DE ABRIL DE 2025 Resultado Provisório do Procedimento de Avaliação Biopsicossocial O REITOR DA UNIVERSIDADE FEDERAL DE CAMPINA GRANDE, no uso de suas atribuições legais, TORNA PÚBLICO o resultado provisório do procedimento de avaliação pela Comissão Biopsicossocial dos candidatos que solicitaram concorrer às vagas reservadas para Pessoas com Deficiênciados cargos d...",Edital de Concurso Público,2025-04-30,[],"['Ministério da Educação', 'Universidade Federal de Campina Grande']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-dispensa-eletronica-de-licitacao-n-5/2025-626722681,AVISO DE DISPENSA ELETRÔNICA DE LICITAÇÃO Nº 5/2025,concurso,"AVISO DE DISPENSA ELETRÔNICA DE LICITAÇÃO Nº 5/2025 A Prefeitura Municipal de Porto Calvo/Alagoas torna público que fará realizar Contratação Direta na modalidade Eletrônica, na forma prevista na Lei nº 14.133/2021, conforme a seguir: OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE FARDAMENTOS (ENDEMIAS), A FIM DE ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE/AL. Tipo: M...",Edital,2025-04-30,[],"['Prefeituras', 'Estado de Alagoas', 'Prefeitura Municipal de Porto Calvo']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-64-progesp-de-29-de-abril-de-2025-626792384,"EDITAL Nº 64-PROGESP, de 29 de abril de 2025",concurso,"EDITAL Nº 64-PROGESP, de 29 de abril de 2025 HOMOLOGAÇÃO DE RESULTADO DE CONCURSO PÚBLICO PARA PROFESSOR EFETIVO DO MAGISTÉRIO SUPERIOR - Edital nº 55/2024-PROGESP A Pró-Reitora de Gestão de Pessoas, no uso das atribuições legais, CONSIDERANDO os termos do Edital n o 055/2024-PROGESP, publicado no Diário Oficial da União nº 146, de 31 de julho de 2024, posteriormente retificado nos Diários Oficiai...",Edital,2025-04-30,[],"['Ministério da Educação', 'Universidade Federal do Rio Grande do Norte', 'Pró-Reitoria de Gestão de Pessoas']",não avaliado,
